index,Parameter Name,J (MeV),L (MeV),K (MeV),m*/m,J-J_calc,L-L_calc,K-K_Calc
1400,J-27L-40K600ms_m1.0,-26.99999991596988,-39.99999959294081,600.0000007440519,1.0,0.0,4.1007751860888675e-8,-1.4106831258686725e-7
1401,J-27L-30K0ms_m0.6,-26.999999964159628,-29.99999988599211,-1.870053267793992e-8,0.5999999999762742,0.0,-3.329806830265625e-8,1.1441538561030029e-7
1402,J-27L-30K0ms_m0.65,-26.999999965965998,-29.999999894785333,-3.50943167859441e-8,0.6500000000330105,0.0,-3.33072769365117e-8,1.0620705381825246e-7
1403,J-27L-30K0ms_m0.7,-26.99999996157638,-29.99999987263294,1.023262541366421e-8,0.7000000000089243,1.4210854715202004e-14,-3.33101759508736e-8,1.1142527966967465e-7
1404,J-27L-30K0ms_m0.75,-26.999999963141562,-29.999999880281393,-4.178346557637269e-9,0.750000000000805,-1.4210854715202004e-14,-3.330736220163999e-8,1.0090239754845244e-7
1405,J-27L-30K0ms_m0.8,-26.99999997130223,-29.99999992092978,-8.46998844394875e-8,0.7999999999970193,0.0,-3.3303468427448024e-8,1.0980692621842539e-7
1406,J-27L-30K0ms_m0.85,-26.999999959929795,-29.99999986393084,2.998185522073982e-8,0.849999999998599,0.0,-3.330404751977767e-8,1.1429201407509028e-7
1407,J-27L-30K0ms_m0.9,-26.99999997354095,-29.999999931864977,-1.0527825011763525e-7,0.9000000000065753,0.0,-3.330383790967062e-8,9.966501224312199e-8
1408,J-27L-30K0ms_m0.95,-26.99999996194606,-29.999999873781746,1.143216543653125e-8,0.9499999999909163,0.0,-3.330832853976062e-8,1.0177909537389952e-7
1409,J-27L-30K0ms_m1.0,-26.999999960844036,-29.999999868173802,2.3137715743359877e-8,1.0,0.0,-3.330315578864429e-8,1.1266610044913251e-7
1410,J-27L-30K300ms_m0.6,-27.00000000471298,-30.00000001243533,300.00000001870717,0.6000000000257864,0.0,5.980815842576703e-10,-1.7906245375343133e-9
1411,J-27L-30K300ms_m0.65,-27.00000000438702,-30.000000010567,300.0000000236365,0.6500000000426952,0.0,5.993214813315717e-10,-4.739717951451894e-9
1412,J-27L-30K300ms_m0.7,-26.99999999999741,-29.999999988414487,300.00000006896374,0.7000000000201563,-3.552713678800501e-15,5.993108231905353e-10,-5.3533426580543164e-9
1413,J-27L-30K300ms_m0.75,-26.99999999985668,-29.9999999875337,300.00000007161134,0.7499999999621236,-3.552713678800501e-15,6.031477539636398e-10,3.2286493478750344e-9
1414,J-27L-30K300ms_m0.8,-27.000000009296777,-30.000000034579095,299.99999997829565,0.7999999999970194,7.105427357601002e-15,5.993747720367537e-10,-1.3143790056346916e-8
1415,J-27L-30K300ms_m0.85,-26.99999999792434,-29.99999997758014,300.00000009297753,0.849999999998599,7.105427357601002e-15,5.996625418447366e-10,-5.384379164752318e-9
1416,J-27L-30K300ms_m0.9,-27.000000011535484,-30.000000045514263,299.9999999577174,0.9000000000065753,0.0,5.973284089577646e-10,-2.003332610911457e-9
1417,J-27L-30K300ms_m0.95,-27.000000000141032,-29.999999988433224,300.00000007242335,0.9500000000006396,3.552713678800501e-15,6.025331344972074e-10,-5.636593414237723e-10
1418,J-27L-30K300ms_m1.0,-26.99999999883859,-29.999999981823073,300.0000000861333,1.0,0.0,5.963194382729853e-10,-4.6196646508178674e-10
1419,J-27L-30K600ms_m0.6,-27.000000022230495,-29.9999999911264,600.0000004819116,0.6000000000257864,0.0,3.4497258383225926e-8,-1.2275461358512985e-7
1420,J-27L-30K600ms_m0.65,-27.000000021904555,-29.99999998925807,600.0000004868406,0.6500000000426952,0.0,3.4496576262199596e-8,-1.3419651168078417e-7
1421,J-27L-30K600ms_m0.7,-27.000000070564994,-30.000000232355887,600.0000000016676,0.7000000000201563,0.0,3.449923724474502e-8,-1.254798007721547e-7
1422,J-27L-30K600ms_m0.75,-27.000000123474322,-30.00000049672525,599.9999994738146,0.7499999999621236,1.4210854715202004e-14,3.450228902579511e-8,-1.2179009445389966e-7
1423,J-27L-30K600ms_m0.8,-27.000000062181,-30.000000190103663,600.0000000878329,0.7999999999970194,-1.4210854715202004e-14,3.4492995126811365e-8,-1.0756070878414903e-7
1424,J-27L-30K600ms_m0.85,-27.000000121541973,-30.00000048677174,599.9999994951808,0.849999999998599,0.0,3.4504932244772135e-8,-1.386907797495951e-7
1425,J-27L-30K600ms_m0.9,-27.000000135153115,-30.000000554705935,599.9999993599206,0.9000000000065753,-1.4210854715202004e-14,3.4492302347644e-8,-1.0911639947153162e-7
1426,J-27L-30K600ms_m0.95,-27.000000035341913,-30.000000055540852,600.0000003587945,0.9500000000006396,0.0,3.4495069911599785e-8,-1.2083899036952062e-7
1427,J-27L-30K600ms_m1.0,-27.00000005172288,-30.000000137347797,600.00000019567,1.0,0.0,3.4495752032626115e-8,-1.3662531728186877e-7
1428,J-27L-20K0ms_m0.6,-26.999999974311635,-19.999999932686137,-9.282527457799006e-8,0.6000000000670465,0.0,-3.9812466212652e-8,1.4076707088861442e-7
1429,J-27L-20K0ms_m0.65,-26.999999970147456,-19.9999999116269,-4.9514014222040714e-8,0.6500000000039565,0.0,-3.980881047027651e-8,1.5675938414005944e-7
1430,J-27L-20K0ms_m0.7,-26.999999968316644,-19.999999902268314,-2.9774824383821397e-8,0.7000000000426202,0.0,-3.9819372688043586e-8,1.7373598382164348e-7
1431,J-27L-20K0ms_m0.75,-26.999999968602424,-19.999999903519893,-3.13920338612661e-8,0.750000000000805,0.0,-3.9818189634388546e-8,1.4213955523700863e-7
1432,J-27L-20K0ms_m0.8,-26.999999976763092,-19.99999994416828,-1.1191358595397105e-7,0.7999999999970194,0.0,-3.981557483712095e-8,1.5165797861982355e-7
1433,J-27L-20K0ms_m0.85,-26.99999998307402,-19.999999975586093,-1.7406522800911262e-7,0.849999999998599,0.0,-3.981383045470466e-8,1.5611545478577687e-7
1434,J-27L-20K0ms_m0.9,-26.99999997887383,-19.99999995446376,-1.31212406273562e-7,0.9000000000010053,1.4210854715202004e-14,-3.981699592259247e-8,1.511856986269322e-7
1435,J-27L-20K0ms_m0.95,-26.99999996777794,-19.99999989887533,-1.949178418669817e-8,0.9500000000089144,0.0,-3.9810345242585754e-8,1.4912853352200275e-7
1436,J-27L-20K0ms_m1.0,-26.999999983988232,-19.999999979829,-1.80909495384185e-7,1.0,1.4210854715202004e-14,-3.981351781590092e-8,1.5766127603455976e-7
1437,J-27L-20K300ms_m0.6,-27.000000004218,-20.000000018923743,299.9999999728772,0.6000000000257864,3.552713678800501e-15,-5.9253579820506275e-9,1.9397816686250735e-8
1438,J-27L-20K300ms_m0.65,-26.999999996818698,-19.999999981688717,300.00000004853996,0.6500000000426952,0.0,-5.92668314425282e-9,1.8219623143522767e-8
1439,J-27L-20K300ms_m0.7,-27.000000010112437,-20.000000047952938,299.9999999170337,0.7000000000201563,0.0,-5.925830492969908e-9,1.9522360616974765e-8
1440,J-27L-20K300ms_m0.75,-27.00000001253052,-20.00000005986621,299.9999998940932,0.7500000000394863,0.0,-5.9267115659622505e-9,1.991037379411864e-8
1441,J-27L-20K300ms_m0.8,-27.000000001728456,-20.000000005700798,300.0000000031991,0.7999999999970193,0.0,-5.92597260151706e-9,1.8103435195371276e-8
1442,J-27L-20K300ms_m0.85,-27.000000008252613,-20.000000038184822,299.99999993891515,0.8500000000068796,0.0,-5.92739368698858e-9,2.053087655440322e-8
1443,J-27L-20K300ms_m0.9,-27.000000003928783,-20.000000016444034,299.9999999830046,0.9000000000049043,0.0,-5.925585355726071e-9,1.786094117051107e-8
1444,J-27L-20K300ms_m0.95,-27.00000001034136,-20.000000048398135,299.99999991964046,0.9500000000047769,3.552713678800501e-15,-5.927649482373454e-9,1.9264177808508975e-8
1445,J-27L-20K300ms_m1.0,-27.000000008953627,-20.000000041361545,299.99999993420323,1.0,0.0,-5.9267115659622505e-9,1.9297772269055713e-8
1446,J-27L-20K600ms_m0.6,-27.000000015595447,-20.000000019031177,600.0000001847814,0.6000000000257864,0.0,2.796006626226699e-8,-9.021584901347524e-8
1447,J-27L-20K600ms_m0.65,-27.00000003295284,-20.000000105579545,600.0000000128773,0.6500000000426952,0.0,2.7948772185482085e-8,-9.953623703040648e-8
1448,J-27L-20K600ms_m0.7,-27.00000002856322,-20.000000083427096,600.0000000582045,0.7000000000201563,0.0,2.794422471197322e-8,-9.349923857371323e-8
1449,J-27L-20K600ms_m0.75,-27.00000002842249,-20.000000082546194,600.0000000608525,0.7499999999621236,1.4210854715202004e-14,2.7954779824312936e-8,-1.0609676337480778e-7
1450,J-27L-20K600ms_m0.8,-27.00000002017923,-20.0000000411747,600.0000001443706,0.7999999999970194,-1.4210854715202004e-14,2.7947105962766727e-8,-8.151391739374958e-8
1451,J-27L-20K600ms_m0.85,-27.0000000264902,-20.000000072592684,600.0000000822187,0.849999999998599,0.0,2.7968081184326365e-8,-1.1092402019130532e-7
1452,J-27L-20K600ms_m0.9,-27.00000002241798,-20.00000005211001,600.0000001237921,0.9000000000065753,-1.4210854715202004e-14,2.7947049119347867e-8,-1.0045528142654803e-7
1453,J-27L-20K600ms_m0.95,-26.999999975656777,-19.999999818195192,600.0000005921653,0.9500000000006396,0.0,2.7940188829234103e-8,-9.322991445515072e-8
1454,J-27L-20K600ms_m1.0,-26.999999992037687,-19.999999900001797,600.0000004290416,1.0,0.0,2.7949521808068312e-8,-1.0359258340031374e-7
1455,J-27L-10K0ms_m0.6,-27.000000073226857,-10.000000325477572,-4.6826824018353363e-7,0.5999999999845264,0.0,-4.635869288449612e-8,1.7561990262038318e-7
1456,J-27L-10K0ms_m0.65,-27.000000088878352,-10.000000403496642,-6.231136921996949e-7,0.6499999999555333,0.0,-4.6348020532605005e-8,1.8724608707998424e-7
1457,J-27L-10K0ms_m0.7,-27.000000087900503,-10.00000039840279,-6.119038289398304e-7,0.7000000000089243,0.0,-4.6358778149624413e-8,1.848476358645713e-7
1458,J-27L-10K0ms_m0.75,-27.000000089465686,-10.0000004060513,-6.263148009111319e-7,0.750000000000805,0.0,-4.635133166175365e-8,1.491544878717833e-7
1459,J-27L-10K0ms_m0.8,-27.00000007994302,-10.000000358283046,-5.300032128729981e-7,0.7999999999970194,0.0,-4.635244010842143e-8,1.646347342898481e-7
1460,J-27L-10K0ms_m0.85,-27.000000086168654,-10.000000389274419,-5.913019265335606e-7,0.8499999999952866,0.0,-4.635420225440612e-8,1.6063418684098007e-7
1461,J-27L-10K0ms_m0.9,-27.000000082181714,-10.000000369218128,-5.505811806472138e-7,0.9000000000065753,0.0,-4.6345235205080826e-8,1.55004808988224e-7
1462,J-27L-10K0ms_m0.95,-27.0000000886412,-10.000000401406965,-6.144148034792352e-7,0.9500000000089144,0.0,-4.634328831798484e-8,1.8172275240146984e-7
1463,J-27L-10K0ms_m1.0,-27.00000008716816,-10.000000393943878,-5.989991223032121e-7,1.0,0.0,-4.6351132709787635e-8,1.774933480191977e-7
1464,J-27L-10K300ms_m0.6,-26.99999999068647,-9.999999966744014,300.00000001832507,0.5999999999680222,0.0,-1.2457988418645982e-8,4.7758533128217096e-8
1465,J-27L-10K300ms_m0.65,-26.99999999426118,-9.999999984379002,299.99999998424767,0.6500000000233259,0.0,-1.2454179909582308e-8,4.9287848469248274e-8
1466,J-27L-10K300ms_m0.7,-26.999999994247624,-9.999999984106807,299.9999999858144,0.7000000000426202,0.0,-1.2457391562747944e-8,4.5534022774518235e-8
1467,J-27L-10K300ms_m0.75,-26.999999992352116,-9.999999974452066,300.00000000600977,0.7499999999621236,0.0,-1.2456368381208449e-8,4.935850483889226e-8
1468,J-27L-10K300ms_m0.8,-26.999999992950528,-9.999999977289121,300.0000000011109,0.7999999999970194,-3.552713678800501e-15,-1.2454734132916201e-8,4.926857855025446e-8
1469,J-27L-10K300ms_m0.85,-26.999999992188123,-9.99999997334021,300.0000000096927,0.849999999998599,0.0,-1.2456155218387721e-8,4.2298040625610156e-8
1470,J-27L-10K300ms_m0.9,-26.9999999934209,-9.999999979382551,299.99999999821597,0.9000000000065753,3.552713678800501e-15,-1.2455970477276423e-8,4.68852476842585e-8
1471,J-27L-10K300ms_m0.95,-26.99999999259383,-9.999999975138365,300.00000000724845,0.9499999999985707,-3.552713678800501e-15,-1.2453725162231422e-8,4.5685908389714314e-8
1472,J-27L-10K300ms_m1.0,-26.999999993102364,-9.999999977583116,300.0000000028485,1.0,0.0,-1.2455629416763259e-8,4.415085186337819e-8
1473,J-27L-10K600ms_m0.6,-27.000000038739614,-10.000000130686175,599.9999999807351,0.6000000000257864,0.0,2.1429016783258703e-8,-9.453708571527386e-8
1474,J-27L-10K600ms_m0.65,-27.000000038413646,-10.000000128817845,599.9999999856641,0.6500000000426952,0.0,2.143515587249567e-8,-8.305971732625039e-8
1475,J-27L-10K600ms_m0.7,-27.000000034024055,-10.00000010666551,600.0000000309914,0.7000000000201563,0.0,2.1440300201902573e-8,-8.254767180915223e-8
1476,J-27L-10K600ms_m0.75,-27.000000033883325,-10.00000010578458,600.000000033639,0.7499999999621236,-1.4210854715202004e-14,2.1433834263007157e-8,-7.877451935200952e-8
1477,J-27L-10K600ms_m0.8,-27.000000025640063,-10.000000064413342,600.0000001171568,0.7999999999970194,1.4210854715202004e-14,2.1444023445837956e-8,-9.071970907825744e-8
1478,J-27L-10K600ms_m0.85,-27.000000031950997,-10.00000009583107,600.000000055005,0.849999999998599,7.105427357601002e-15,2.1426885155051423e-8,-8.41137079987675e-8
1479,J-27L-10K600ms_m0.9,-27.000000027878784,-10.000000075348254,600.0000000965787,0.9000000000065753,1.4210854715202004e-14,2.1444790831992577e-8,-1.0700034636101918e-7
1480,J-27L-10K600ms_m0.95,-27.000000034167698,-10.000000106684212,600.0000000344509,0.9500000000006396,0.0,2.14431281619909e-8,-8.614813395979581e-8
1481,J-27L-10K600ms_m1.0,-27.000000032865245,-10.00000010007409,600.0000000481609,1.0,0.0,2.14351842942051e-8,-8.440940746368142e-8
1482,J-27L0K0ms_m0.6,-26.999999900933148,3.4461936593288556e-7,1.0943668371510284e-7,0.5999999999845264,0.0,-5.2869822297907376e-8,1.9835115949717874e-7
1483,J-27L0K0ms_m0.65,-26.999999899754243,3.5075231608061586e-7,1.228958126375801e-7,0.6499999999749027,0.0,-5.288789850510511e-8,2.0853610749327345e-7
1484,J-27L0K0ms_m0.7,-26.999999895364624,3.7290487853169907e-7,1.682227406263337e-7,0.6999999999415328,0.0,-5.288295312766422e-8,1.9001650741756748e-7
1485,J-27L0K0ms_m0.75,-26.999999900341493,3.48197431776498e-7,1.1969418522994602e-7,0.7500000000265925,0.0,-5.288184468099644e-8,2.4687565058911787e-7
1486,J-27L0K0ms_m0.8,-26.99999988868649,4.066275778313866e-7,2.3732989262725823e-7,0.7999999999530085,0.0,-5.287493820560485e-8,2.0346258366998882e-7
1487,J-27L0K0ms_m0.85,-26.999999897556222,3.624156761361519e-7,1.4958996530367585e-7,0.8500000000482829,0.0,-5.2880281486977765e-8,2.1722226506426523e-7
1488,J-27L0K0ms_m0.9,-26.999999893910456,3.807660959864734e-7,1.8689872050003942e-7,0.9000000000808437,0.0,-5.2886591106471315e-8,2.2178921099680338e-7
1489,J-27L0K0ms_m0.95,-26.999999898664043,3.571069555619033e-7,1.4012428017906586e-7,0.9500000000089144,0.0,-5.2890200663568976e-8,2.2801557442164722e-7
1490,J-27L0K0ms_m1.0,-26.99999989719103,3.645700417109765e-7,1.5553996490780264e-7,1.0,0.0,-5.2880992029713525e-8,2.2378617359208874e-7
1491,J-27L0K300ms_m0.6,-27.00000000364716,-2.7481576125865104e-8,299.99999991611355,0.5999999999762742,3.552713678800501e-15,-1.898213497497636e-8,7.38539824851614e-8
1492,J-27L0K300ms_m0.65,-27.00000000332119,-2.5613189791329205e-8,299.9999999210429,0.6499999999845872,7.105427357601002e-15,-1.8980841787197278e-8,7.254192269101623e-8
1493,J-27L0K300ms_m0.7,-26.9999999989316,-3.4607410270837136e-9,299.9999999663701,0.6999999999527647,-3.552713678800501e-15,-1.8982191818395222e-8,6.558462928296649e-8
1494,J-27L0K300ms_m0.75,-27.00000000262908,-2.1770915736851748e-8,299.9999999306357,0.750000000000805,-7.105427357601002e-15,-1.898104073916329e-8,7.169830951170297e-8
1495,J-27L0K300ms_m0.8,-27.00000000194808,-1.8210982943855925e-8,299.99999993853083,0.7999999999970194,-3.552713678800501e-15,-1.8982206029249937e-8,7.734240625723032e-8
1496,J-27L0K300ms_m0.85,-27.00000000295401,-2.3103723378881114e-8,299.99999992942924,0.849999999998599,0.0,-1.8980941263180284e-8,6.42504005554656e-8
1497,J-27L0K300ms_m0.9,-27.00000000229052,-1.966475338122109e-8,299.9999999369153,0.9000000000010053,0.0,-1.8984550820277946e-8,7.030399729046621e-8
1498,J-27L0K300ms_m0.95,-27.00000000357295,-2.596806325527723e-8,299.99999992485266,0.9500000000089144,0.0,-1.89820781315575e-8,6.212945891093113e-8
1499,J-27L0K300ms_m1.0,-27.00000000209991,-1.8505033949622884e-8,299.9999999402684,1.0,7.105427357601002e-15,-1.8983371319336584e-8,6.905287364133983e-8
1500,J-27L0K600ms_m0.6,-27.00000001162752,-2.3632964030184667e-8,600.0000000838132,0.6000000000257864,0.0,1.491731893565884e-8,-4.38458300777711e-8
1501,J-27L0K600ms_m0.65,-27.00000001130158,-2.176471980419592e-8,600.0000000887425,0.6500000000426952,0.0,1.4906319734109275e-8,-5.692459126294125e-8
1502,J-27L0K600ms_m0.7,-27.000000006911932,3.878710685967235e-10,600.00000013407,0.7000000000201563,0.0,1.4921951674295997e-8,-4.740843451145338e-8
1503,J-27L0K600ms_m0.75,-27.000000006771238,1.2687166872638045e-9,600.0000001367174,0.7499999999621236,7.105427357601002e-15,1.491305567924428e-8,-6.133655006124172e-8
1504,J-27L0K600ms_m0.8,-27.00000001621131,-4.577664469707088e-8,600.0000000434021,0.7999999999970194,7.105427357601002e-15,1.4913581480868743e-8,-5.642641554004513e-8
1505,J-27L0K600ms_m0.85,-27.000000004954018,1.0646587611518044e-8,600.0000001569324,0.8500000000030705,0.0,1.4911762491465197e-8,-4.4395733311830554e-8
1506,J-27L0K600ms_m0.9,-27.000000018151496,-5.5219175010279287e-8,600.0000000258088,0.8999999999935784,0.0,1.4909900869497505e-8,-4.4552052713697776e-8
1507,J-27L0K600ms_m0.95,-27.00000000722616,-4.837517053601914e-10,600.0000001358239,0.9500000000089144,3.552713678800501e-15,1.4923017488399637e-8,-4.4222019823791925e-8
1508,J-27L0K600ms_m1.0,-27.000000005753122,6.97937707627716e-9,600.0000001512399,1.0,0.0,1.4907115541973326e-8,-4.251660357112996e-8
1509,J-27L10K0ms_m0.6,-27.000000073758542,9.999999614850026,-8.096695722770164e-7,0.6000000000175344,0.0,-5.940165692663868e-8,1.9714106258561515e-7
1510,J-27L10K0ms_m0.65,-27.00000007172673,9.999999625247597,-7.876818983731937e-7,0.6499999999942719,0.0,-5.940110270330479e-8,2.1043169340373424e-7
1511,J-27L10K0ms_m0.7,-27.000000123116536,9.99999936850304,-1.300149023109043e-6,0.700000000035881,2.842170943040401e-14,-5.940127323356137e-8,1.8090625530931014e-7
1512,J-27L10K0ms_m0.75,-27.00000000158053,9.999999976359959,-8.354888336725708e-8,0.75000000005238,2.842170943040401e-14,-5.940499647749675e-8,2.0509062892415391e-7
1513,J-27L10K0ms_m0.8,-27.000000115414934,9.999999407343353,-1.2208071709096657e-6,0.8000000000410301,-2.842170943040401e-14,-5.9400932173048204e-8,2.0131285083380156e-7
1514,J-27L10K0ms_m0.85,-26.999999995383575,10.0000000076368,-1.9536273043740948e-8,0.849999999948915,0.0,-5.9420031561785436e-8,1.9441098686456828e-7
1515,J-27L10K0ms_m0.9,-27.00000001197992,9.999999924776375,-1.8464893614122957e-7,0.9000000000808437,2.842170943040401e-14,-5.94061617675834e-8,2.1101536518131075e-7
1516,J-27L10K0ms_m0.95,-27.000000087893454,9.999999545317678,-9.430223926187864e-7,0.9500000000296016,0.0,-5.9407327057670045e-8,2.0345252238485067e-7
1517,J-27L10K0ms_m1.0,-27.000000103677337,9.999999466496206,-1.1001759503415087e-6,1.0,0.0,-5.9401614294074534e-8,2.2208155314729105e-7
1518,J-27L10K300ms_m0.6,-26.999999976961504,10.000000077439609,300.0000000149276,0.5999999999845264,-7.105427357601002e-15,-2.5516612822684692e-8,8.641387694297009e-8
1519,J-27L10K300ms_m0.65,-26.999999979194342,10.000000066513962,299.99999999426893,0.6500000000523799,0.0,-2.5507006284897216e-8,8.94930280992412e-8
1520,J-27L10K300ms_m0.7,-26.99999997352532,10.000000095063456,300.00000005239025,0.6999999999976924,0.0,-2.5513443802083202e-8,9.676222134658019e-8
1521,J-27L10K300ms_m0.75,-26.999999975516957,10.000000085282522,300.00000003371434,0.7500000000008049,0.0,-2.551531963490561e-8,7.808631607986172e-8
1522,J-27L10K300ms_m0.8,-26.99999998367764,10.000000044634191,299.99999995319274,0.7999999999970194,0.0,-2.5515632273709343e-8,9.026490488395211e-8
1523,J-27L10K300ms_m0.85,-26.99999997221991,10.000000102059573,300.00000006872756,0.8499999999952866,7.105427357601002e-15,-2.5516314394735673e-8,8.629211833977024e-8
1524,J-27L10K300ms_m0.9,-26.99999998591636,10.000000033699052,299.9999999326145,0.9000000000065753,-7.105427357601002e-15,-2.551018951635342e-8,7.858841399865923e-8
1525,J-27L10K300ms_m0.95,-26.999999974692486,10.000000089927141,300.00000004561474,0.9500000000089144,-7.105427357601002e-15,-2.550827105096687e-8,8.794029326963937e-8
1526,J-27L10K300ms_m1.0,-26.999999973219445,10.00000009739017,300.00000006103045,1.0,7.105427357601002e-15,-2.5512548518236144e-8,8.811059615254635e-8
1527,J-27L10K600ms_m0.6,-27.00000001794129,9.99999994886415,600.0000000480707,0.6000000000422905,0.0,8.386386696201953e-9,-2.044851044047391e-8
