index,Parameter Name,a3,BE(13LamC)(MeV),BE-11.88MeV,Etot_HYP(MeV),Etot_core(MeV)
2700,J-30L20K400ms_m0.75,64.169921875,11.882727820859913,0.002727820859911745,-101.76089492304092,-89.87816710218101
2701,J-30L20K400ms_m0.8,64.365234375,11.881513979215626,0.0015139792156251275,-101.75968108139664,-89.87816710218101
2702,J-30L20K400ms_m0.85,64.560546875,11.880790336211845,0.0007903362118444335,-101.75895743839286,-89.87816710218101
2703,J-30L20K400ms_m0.9,64.755859375,11.880509042207919,0.0005090422079181423,-101.75867614438893,-89.87816710218101
2704,J-30L20K400ms_m0.95,64.951171875,11.880601682959352,0.0006016829593509243,-101.75876878514036,-89.87816710218101
2705,J-30L20K400ms_m1.0,65.146484375,11.881058293485808,0.0010582934858067716,-101.75922539566682,-89.87816710218101
2706,J-30L20K500ms_m0.6,50.791015625,11.87964288833183,-0.00035711166817087303,-101.75780999051284,-89.87816710218101
2707,J-30L20K500ms_m0.65,51.181640625,11.879876653990635,-0.00012334600936547702,-101.75804375617165,-89.87816710218101
2708,J-30L20K500ms_m0.7,51.572265625,11.880082302315685,8.23023156844016e-5,-101.7582494044967,-89.87816710218101
2709,J-30L20K500ms_m0.75,51.962890625,11.880176813756037,0.00017681375603650906,-101.75834391593705,-89.87816710218101
2710,J-30L20K500ms_m0.8,52.353515625,11.88013185090631,0.00013185090630862817,-101.75829895308732,-89.87816710218101
2711,J-30L20K500ms_m0.85,52.744140625,11.879904891363324,-9.510863667649971e-5,-101.75807199354433,-89.87816710218101
2712,J-30L20K500ms_m0.9,53.134765625,11.87952254843843,-0.0004774515615704189,-101.75768965061944,-89.87816710218101
2713,J-30L20K500ms_m0.95,53.525390625,11.878997340695634,-0.0010026593043672705,-101.75716444287664,-89.87816710218101
2714,J-30L20K500ms_m1.0,53.916015625,11.878355919589566,-0.001644080410434512,-101.75652302177058,-89.87816710218101
2715,J-29L-50K100ms_m0.6,-0.778350830078125,11.879959402260653,-4.0597739348058326e-5,-101.75812650444166,-89.87816710218101
2716,J-29L-50K100ms_m0.65,0.5648040771484375,11.879987403922712,-1.259607728876233e-5,-101.75815450610372,-89.87816710218101
2717,J-29L-50K100ms_m0.7,1.85455322265625,11.879965884103797,-3.411589620405664e-5,-101.7581329862848,-89.87816710218101
2718,J-29L-50K100ms_m0.75,3.0950927734375,11.879992827464008,-7.1725359926944066e-6,-101.75815992964502,-89.87816710218101
2719,J-29L-50K100ms_m0.8,4.2913818359375,11.880108764060097,0.0001087640600960782,-101.7582758662411,-89.87816710218101
2720,J-29L-50K100ms_m0.85,5.4510498046875,11.880046866112679,4.6866112677790284e-5,-101.75821396829369,-89.87816710218101
2721,J-29L-50K100ms_m0.9,6.571044921875,11.880484766869529,0.0004847668695280305,-101.75865186905054,-89.87816710218101
2722,J-29L-50K100ms_m0.95,7.669677734375,11.88012080165528,0.00012080165527983411,-101.75828790383629,-89.87816710218101
2723,J-29L-50K100ms_m1.0,8.743896484375,11.879575652662297,-0.000424347337704134,-101.7577427548433,-89.87816710218101
2724,J-29L-50K200ms_m0.6,-7.955322265625,11.880327345283348,0.00032734528334721347,-101.75849444746436,-89.87816710218101
2725,J-29L-50K200ms_m0.65,-6.343994140625,11.880210353520724,0.0002103535207229612,-101.75837745570173,-89.87816710218101
2726,J-29L-50K200ms_m0.7,-4.8028564453125,11.879756527923448,-0.00024347207655317504,-101.75792363010446,-89.87816710218101
2727,J-29L-50K200ms_m0.75,-3.3380126953125,11.880255060401169,0.0002550604011677393,-101.75842216258218,-89.87816710218101
2728,J-29L-50K200ms_m0.8,-1.92352294921875,11.8800443305485,4.433054849961593e-5,-101.75821143272951,-89.87816710218101
2729,J-29L-50K200ms_m0.85,-0.5620574951171875,11.879988002076999,-1.1997923001771937e-5,-101.75815510425801,-89.87816710218101
2730,J-29L-50K200ms_m0.9,0.7532501220703125,11.879968112031548,-3.1887968452437576e-5,-101.75813521421256,-89.87816710218101
2731,J-29L-50K200ms_m0.95,2.02850341796875,11.879956007906486,-4.399209351468869e-5,-101.7581231100875,-89.87816710218101
2732,J-29L-50K200ms_m1.0,3.2659912109375,11.88016293634088,0.0001629363408799378,-101.75833003852189,-89.87816710218101
2733,J-29L-50K400ms_m0.6,NaN,NaN,NaN,NaN,-89.87816710218101
2734,J-29L-50K400ms_m0.65,NaN,NaN,NaN,NaN,-89.87816710218101
2735,J-29L-50K400ms_m0.7,NaN,NaN,NaN,NaN,-89.87816710218101
2736,J-29L-50K400ms_m0.75,NaN,NaN,NaN,NaN,-89.87816710218101
2737,J-29L-50K400ms_m0.8,NaN,NaN,NaN,NaN,-89.87816710218101
2738,J-29L-50K400ms_m0.85,NaN,NaN,NaN,NaN,-89.87816710218101
2739,J-29L-50K400ms_m0.9,-9.224853515625,11.880416204513821,0.00041620451382051726,-101.75858330669483,-89.87816710218101
2740,J-29L-50K400ms_m0.95,-7.613525390625,11.879696889429525,-0.0003031105704760506,-101.75786399161053,-89.87816710218101
2741,J-29L-50K400ms_m1.0,-6.0662841796875,11.880149750834931,0.00014975083493062868,-101.75831685301594,-89.87816710218101
2742,J-29L-50K500ms_m0.6,NaN,NaN,NaN,NaN,-89.87816710218101
2743,J-29L-50K500ms_m0.65,NaN,NaN,NaN,NaN,-89.87816710218101
2744,J-29L-50K500ms_m0.7,NaN,NaN,NaN,NaN,-89.87816710218101
2745,J-29L-50K500ms_m0.75,NaN,NaN,NaN,NaN,-89.87816710218101
2746,J-29L-50K500ms_m0.8,NaN,NaN,NaN,NaN,-89.87816710218101
2747,J-29L-50K500ms_m0.85,NaN,NaN,NaN,NaN,-89.87816710218101
2748,J-29L-50K500ms_m0.9,NaN,NaN,NaN,NaN,-89.87816710218101
2749,J-29L-50K500ms_m0.95,NaN,NaN,NaN,NaN,-89.87816710218101
2750,J-29L-50K500ms_m1.0,NaN,NaN,NaN,NaN,-89.87816710218101
2751,J-29L-40K100ms_m0.6,8.365478515625,11.879967847370736,-3.2152629264814436e-5,-101.75813494955175,-89.87816710218101
2752,J-29L-40K100ms_m0.65,9.403076171875,11.879658067675464,-0.000341932324536387,-101.75782516985647,-89.87816710218101
2753,J-29L-40K100ms_m0.7,10.391845703125,11.88040286957046,0.00040286957045942984,-101.75856997175147,-89.87816710218101
2754,J-29L-40K100ms_m0.75,11.368408203125,11.879577914473714,-0.0004220855262868639,-101.75774501665472,-89.87816710218101
2755,J-29L-40K100ms_m0.8,12.30224609375,11.879823205061427,-0.0001767949385733658,-101.75799030724244,-89.87816710218101
2756,J-29L-40K100ms_m0.85,13.20556640625,11.880416460517381,0.0004164605173802016,-101.75858356269839,-89.87816710218101
2757,J-29L-40K100ms_m0.9,14.10888671875,11.87909299595384,-0.0009070040461605089,-101.75726009813485,-89.87816710218101
2758,J-29L-40K100ms_m0.95,14.96337890625,11.880063646480338,6.364648033674314e-5,-101.75823074866135,-89.87816710218101
2759,J-29L-40K100ms_m1.0,15.81787109375,11.879517869545694,-0.0004821304543067839,-101.7576849717267,-89.87816710218101
2760,J-29L-40K200ms_m0.6,0.21327972412109375,11.8800193401526,1.934015259941191e-5,-101.75818644233361,-89.87816710218101
2761,J-29L-40K200ms_m0.65,1.519622802734375,11.880069080551763,6.908055176246819e-5,-101.75823618273277,-89.87816710218101
2762,J-29L-40K200ms_m0.7,2.77313232421875,11.879946323393341,-5.367660665989149e-5,-101.75811342557435,-89.87816710218101
2763,J-29L-40K200ms_m0.75,3.9739990234375,11.880127356018122,0.00012735601812075004,-101.75829445819913,-89.87816710218101
2764,J-29L-40K200ms_m0.8,5.1336669921875,11.88008604670236,8.604670235889955e-5,-101.75825314888337,-89.87816710218101
2765,J-29L-40K200ms_m0.85,6.253662109375,11.880088071935518,8.807193551696457e-5,-101.75825517411653,-89.87816710218101
2766,J-29L-40K200ms_m0.9,7.340087890625,11.879990184156739,-9.815843261762325e-6,-101.75815728633775,-89.87816710218101
2767,J-29L-40K200ms_m0.95,8.389892578125,11.880412834958321,0.0004128349583201185,-101.75857993713933,-89.87816710218101
2768,J-29L-40K200ms_m1.0,9.427490234375,11.879511368645822,-0.000488631354178537,-101.75767847082683,-89.87816710218101
2769,J-29L-40K400ms_m0.6,NaN,NaN,NaN,NaN,-89.87816710218101
2770,J-29L-40K400ms_m0.65,NaN,NaN,NaN,NaN,-89.87816710218101
2771,J-29L-40K400ms_m0.7,NaN,NaN,NaN,NaN,-89.87816710218101
2772,J-29L-40K400ms_m0.75,-8.577880859375,11.880309141091587,0.0003091410915860848,-101.7584762432726,-89.87816710218101
2773,J-29L-40K400ms_m0.8,-7.003173828125,11.880247765062578,0.0002477650625767325,-101.75841486724359,-89.87816710218101
2774,J-29L-40K400ms_m0.85,-5.4925537109375,11.880134295470882,0.0001342954708807298,-101.75830139765189,-89.87816710218101
2775,J-29L-40K400ms_m0.9,-4.0399169921875,11.880106783142423,0.00010678314242262843,-101.75827388532343,-89.87816710218101
2776,J-29L-40K400ms_m0.95,-2.63763427734375,11.880078417128146,7.841712814560253e-5,-101.75824551930916,-89.87816710218101
2777,J-29L-40K400ms_m1.0,-1.278839111328125,11.879948986032133,-5.101396786777457e-5,-101.75811608821314,-89.87816710218101
2778,J-29L-40K500ms_m0.6,NaN,NaN,NaN,NaN,-89.87816710218101
2779,J-29L-40K500ms_m0.65,NaN,NaN,NaN,NaN,-89.87816710218101
2780,J-29L-40K500ms_m0.7,NaN,NaN,NaN,NaN,-89.87816710218101
2781,J-29L-40K500ms_m0.75,NaN,NaN,NaN,NaN,-89.87816710218101
2782,J-29L-40K500ms_m0.8,NaN,NaN,NaN,NaN,-89.87816710218101
2783,J-29L-40K500ms_m0.85,NaN,NaN,NaN,NaN,-89.87816710218101
2784,J-29L-40K500ms_m0.9,-8.919677734375,11.879615675225793,-0.00038432477420791145,-101.7577827774068,-89.87816710218101
2785,J-29L-40K500ms_m0.95,-7.357177734375,11.879484976770101,-0.0005150232298998247,-101.75765207895111,-89.87816710218101
2786,J-29L-40K500ms_m1.0,-5.8526611328125,11.879888952095811,-0.0001110479041894763,-101.75805605427682,-89.87816710218101
2787,J-29L-30K100ms_m0.6,19.04052734375,11.87917362451644,-0.0008263754835606818,-101.75734072669745,-89.87816710218101
2788,J-29L-30K100ms_m0.65,19.77294921875,11.87915587740676,-0.0008441225932411811,-101.75732297958777,-89.87816710218101
2789,J-29L-30K100ms_m0.7,20.48095703125,11.879718637730036,-0.0002813622699644469,-101.75788573991105,-89.87816710218101
2790,J-29L-30K100ms_m0.75,21.16455078125,11.88087818267492,0.0008781826749189037,-101.75904528485593,-89.87816710218101
2791,J-29L-30K100ms_m0.8,21.87255859375,11.879110662246063,-0.0008893377539376246,-101.75727776442707,-89.87816710218101
2792,J-29L-30K100ms_m0.85,22.53173828125,11.879888627424606,-0.00011137257539495238,-101.75805572960562,-89.87816710218101
2793,J-29L-30K100ms_m0.9,23.19091796875,11.879699161418273,-0.00030083858172780253,-101.75786626359928,-89.87816710218101
2794,J-29L-30K100ms_m0.95,23.82568359375,11.880490510129107,0.0004905101291061698,-101.75865761231012,-89.87816710218101
2795,J-29L-30K100ms_m1.0,24.4482421875,11.881453831849015,0.0014538318490142643,-101.75962093403002,-89.87816710218101
2796,J-29L-30K200ms_m0.6,9.708251953125,11.880195632672567,0.00019563267256650363,-101.75836273485358,-89.87816710218101
2797,J-29L-30K200ms_m0.65,10.721435546875,11.879885079714342,-0.00011492028565918133,-101.75805218189535,-89.87816710218101
2798,J-29L-30K200ms_m0.7,11.697998046875,11.879620419004112,-0.00037958099588841776,-101.75778752118512,-89.87816710218101
2799,J-29L-30K200ms_m0.75,12.64404296875,11.87918695186606,-0.0008130481339403417,-101.75735405404707,-89.87816710218101
2800,J-29L-30K200ms_m0.8,13.54736328125,11.879754916200852,-0.00024508379914855993,-101.75792201838186,-89.87816710218101
2801,J-29L-30K200ms_m0.85,14.42626953125,11.880136805618804,0.00013680561880313746,-101.75830390779981,-89.87816710218101
2802,J-29L-30K200ms_m0.9,15.28076171875,11.88057129753696,0.000571297536959392,-101.75873839971797,-89.87816710218101
2803,J-29L-30K200ms_m0.95,16.13525390625,11.879264107794029,-0.000735892205971922,-101.75743120997504,-89.87816710218101
2804,J-29L-30K200ms_m1.0,16.94091796875,11.88040305095737,0.0004030509573684782,-101.75857015313838,-89.87816710218101
2805,J-29L-30K400ms_m0.6,-6.0723876953125,11.8799362180863,-6.37819137008222e-5,-101.75810332026731,-89.87816710218101
2806,J-29L-30K400ms_m0.65,-4.5343017578125,11.88017298171448,0.00017298171447954758,-101.75834008389549,-89.87816710218101
2807,J-29L-30K400ms_m0.7,-3.0633544921875,11.879747967390557,-0.00025203260944373085,-101.75791506957157,-89.87816710218101
2808,J-29L-30K400ms_m0.75,-1.66717529296875,11.880028451748359,2.845174835819364e-5,-101.75819555392937,-89.87816710218101
2809,J-29L-30K400ms_m0.8,-0.32649993896484375,11.880014393855376,1.4393855375161024e-5,-101.75818149603639,-89.87816710218101
2810,J-29L-30K400ms_m0.85,0.961151123046875,11.880051881175376,5.188117537535675e-5,-101.75821898335639,-89.87816710218101
2811,J-29L-30K400ms_m0.9,2.20245361328125,11.88010394131922,0.00010394131921920291,-101.75827104350023,-89.87816710218101
2812,J-29L-30K400ms_m0.95,3.4063720703125,11.879831246430712,-0.00016875356928913732,-101.75799834861172,-89.87816710218101
2813,J-29L-30K400ms_m1.0,4.5721435546875,11.87972174854417,-0.00027825145583015853,-101.75788885072518,-89.87816710218101
2814,J-29L-30K500ms_m0.6,NaN,NaN,NaN,NaN,-89.87816710218101
2815,J-29L-30K500ms_m0.65,NaN,NaN,NaN,NaN,-89.87816710218101
2816,J-29L-30K500ms_m0.7,-9.383544921875,11.880359000145106,0.00035900014510481526,-101.75852610232612,-89.87816710218101
2817,J-29L-30K500ms_m0.75,-7.760009765625,11.879563570126805,-0.0004364298731953653,-101.75773067230782,-89.87816710218101
2818,J-29L-30K500ms_m0.8,-6.221923828125,11.879866612804705,-0.00013338719529620846,-101.75803371498571,-89.87816710218101
2819,J-29L-30K500ms_m0.85,-4.7479248046875,11.880101236997817,0.00010123699781594553,-101.75826833917883,-89.87816710218101
2820,J-29L-30K500ms_m0.9,-3.3258056640625,11.879837407181327,-0.00016259281867370134,-101.75800450936234,-89.87816710218101
2821,J-29L-30K500ms_m0.95,-1.96014404296875,11.880109365240244,0.00010936524024351968,-101.75827646742125,-89.87816710218101
2822,J-29L-30K500ms_m1.0,-0.6352996826171875,11.880028575784905,2.857578490456092e-5,-101.75819567796592,-89.87816710218101
2823,J-29L-20K100ms_m0.6,31.3818359375,11.880010911681666,1.0911681664893536e-5,-101.75817801386268,-89.87816710218101
2824,J-29L-20K100ms_m0.65,31.8212890625,11.880338012029199,0.00033801202919825357,-101.75850511421021,-89.87816710218101
2825,J-29L-20K100ms_m0.7,32.2607421875,11.88072905235974,0.0007290523597394127,-101.75889615454075,-89.87816710218101
2826,J-29L-20K100ms_m0.75,32.7001953125,11.881064293011661,0.0010642930116606664,-101.75923139519267,-89.87816710218101
2827,J-29L-20K100ms_m0.8,33.1396484375,11.88124911607136,0.0012491160713583582,-101.75941621825237,-89.87816710218101
2828,J-29L-20K100ms_m0.85,33.5791015625,11.881245020107599,0.0012450201075981937,-101.75941212228861,-89.87816710218101
2829,J-29L-20K100ms_m0.9,34.0185546875,11.881027769083204,0.0010277690832030117,-101.75919487126421,-89.87816710218101
2830,J-29L-20K100ms_m0.95,34.4580078125,11.880608451378663,0.000608451378662167,-101.75877555355967,-89.87816710218101
2831,J-29L-20K100ms_m1.0,34.8974609375,11.88000840924947,8.409249469210067e-6,-101.75817551143048,-89.87816710218101
2832,J-29L-20K200ms_m0.6,20.67626953125,11.88018124232903,0.00018124232902927417,-101.75834834451004,-89.87816710218101
2833,J-29L-20K200ms_m0.65,21.40869140625,11.879239903904207,-0.0007600960957940828,-101.75740700608522,-89.87816710218101
2834,J-29L-20K200ms_m0.7,22.09228515625,11.880521178279977,0.000521178279976553,-101.75868828046099,-89.87816710218101
2835,J-29L-20K200ms_m0.75,22.77587890625,11.880604439562106,0.0006044395621049858,-101.75877154174312,-89.87816710218101
2836,J-29L-20K200ms_m0.8,23.45947265625,11.879503651590753,-0.0004963484092481707,-101.75767075377176,-89.87816710218101
2837,J-29L-20K200ms_m0.85,24.09423828125,11.880911225870548,0.0009112258705474829,-101.75907832805156,-89.87816710218101
2838,J-29L-20K200ms_m0.9,24.7412109375,11.88040414057592,0.00040414057591853236,-101.75857124275693,-89.87816710218101
2839,J-29L-20K200ms_m0.95,25.3759765625,11.879896544809768,-0.00010345519023324812,-101.75806364699078,-89.87816710218101
2840,J-29L-20K200ms_m1.0,26.0107421875,11.878556656618116,-0.0014433433818847874,-101.75672375879913,-89.87816710218101
2841,J-29L-20K400ms_m0.6,2.78228759765625,11.879880360195784,-0.00011963980421647591,-101.7580474623768,-89.87816710218101
2842,J-29L-20K400ms_m0.65,4.0411376953125,11.879973828297096,-2.6171702904420613e-5,-101.7581409304781,-89.87816710218101
2843,J-29L-20K400ms_m0.7,5.2435302734375,11.880097275790845,9.727579084461979e-5,-101.75826437797186,-89.87816710218101
2844,J-29L-20K400ms_m0.75,6.400146484375,11.879853292471154,-0.0001467075288470454,-101.75802039465216,-89.87816710218101
2845,J-29L-20K400ms_m0.8,7.510986328125,11.879680465948184,-0.00031953405181717187,-101.7578475681292,-89.87816710218101
2846,J-29L-20K400ms_m0.85,8.572998046875,11.880240978680405,0.00024097868040406922,-101.75840808086141,-89.87816710218101
2847,J-29L-20K400ms_m0.9,9.610595703125,11.879871178588843,-0.0001288214111578867,-101.75803828076985,-89.87816710218101
2848,J-29L-20K400ms_m0.95,10.611572265625,11.879917267556834,-8.273244316647776e-5,-101.75808436973784,-89.87816710218101
2849,J-29L-20K400ms_m1.0,11.588134765625,11.87966568638656,-0.0003343136134414948,-101.75783278856757,-89.87816710218101
2850,J-29L-20K500ms_m0.6,-4.8333740234375,11.879848975815804,-0.00015102418419665753,-101.75801607799681,-89.87816710218101
2851,J-29L-20K500ms_m0.65,-3.3135986328125,11.879818035372693,-0.00018196462730735163,-101.7579851375537,-89.87816710218101
2852,J-29L-20K500ms_m0.7,-1.87164306640625,11.8799645686817,-3.543131830063828e-5,-101.75813167086271,-89.87816710218101
2853,J-29L-20K500ms_m0.75,-0.4956817626953125,11.880025619788313,2.5619788312170044e-5,-101.75819272196932,-89.87816710218101
2854,J-29L-20K500ms_m0.8,0.822296142578125,11.87996586460423,-3.413539577046265e-5,-101.75813296678524,-89.87816710218101
2855,J-29L-20K500ms_m0.85,2.08648681640625,11.88000279313718,2.7931371793243898e-6,-101.75816989531819,-89.87816710218101
2856,J-29L-20K500ms_m0.9,3.3026123046875,11.880178338697903,0.0001783386979017365,-101.75834544087891,-89.87816710218101
2857,J-29L-20K500ms_m0.95,4.4805908203125,11.880060787694333,6.078769433237596e-5,-101.75822788987534,-89.87816710218101
2858,J-29L-20K500ms_m1.0,5.6219482421875,11.879942373259368,-5.7626740632699125e-5,-101.75810947544038,-89.87816710218101
2859,J-29L-10K100ms_m0.6,45.6396484375,11.878943145424884,-0.001056854575116617,-101.7571102476059,-89.87816710218101
2860,J-29L-10K100ms_m0.65,45.7861328125,11.880647943405933,0.0006479434059318834,-101.75881504558694,-89.87816710218101
2861,J-29L-10K100ms_m0.7,45.9814453125,11.880484095957172,0.00048409595717124887,-101.75865119813818,-89.87816710218101
2862,J-29L-10K100ms_m0.75,46.1767578125,11.881102547124485,0.001102547124483877,-101.7592696493055,-89.87816710218101
2863,J-29L-10K100ms_m0.8,46.4208984375,11.879331602911023,-0.0006683970889778124,-101.75749870509203,-89.87816710218101
2864,J-29L-10K100ms_m0.85,46.6162109375,11.881060782466236,0.0010607824662347554,-101.75922788464725,-89.87816710218101
2865,J-29L-10K100ms_m0.9,46.8603515625,11.88014572773173,0.0001457277317289396,-101.75831282991274,-89.87816710218101
2866,J-29L-10K100ms_m0.95,47.1044921875,11.87956403131517,-0.0004359686848314226,-101.75773113349618,-89.87816710218101
2867,J-29L-10K100ms_m1.0,47.3486328125,11.879266454790198,-0.0007335452098029549,-101.75743355697121,-89.87816710218101
2868,J-29L-10K200ms_m0.6,33.2861328125,11.879198574345011,-0.0008014256549895293,-101.75736567652602,-89.87816710218101
2869,J-29L-10K200ms_m0.65,33.7255859375,11.879220214669445,-0.0007797853305557823,-101.75738731685045,-89.87816710218101
2870,J-29L-10K200ms_m0.7,34.1650390625,11.87927122910746,-0.0007287708925414194,-101.75743833128847,-89.87816710218101
2871,J-29L-10K200ms_m0.75,34.6044921875,11.879195097164384,-0.0008049028356165167,-101.7573621993454,-89.87816710218101
2872,J-29L-10K200ms_m0.8,35.0439453125,11.878926143744138,-0.0010738562558625375,-101.75709324592515,-89.87816710218101
2873,J-29L-10K200ms_m0.85,35.4833984375,11.87841760628109,-0.0015823937189107795,-101.7565847084621,-89.87816710218101
2874,J-29L-10K200ms_m0.9,35.8740234375,11.881011481658547,0.0010114816585460318,-101.75917858383956,-89.87816710218101
2875,J-29L-10K200ms_m0.95,36.3134765625,11.88004216142852,4.21614285190941e-5,-101.75820926360953,-89.87816710218101
2876,J-29L-10K200ms_m1.0,36.7529296875,11.878835152113439,-0.0011648478865620149,-101.75700225429445,-89.87816710218101
2877,J-29L-10K400ms_m0.6,12.88818359375,11.880314586548991,0.00031458654899019223,-101.75848168873,-89.87816710218101
2878,J-29L-10K400ms_m0.65,13.86474609375,11.880758176671932,0.0007581766719315652,-101.75892527885294,-89.87816710218101
2879,J-29L-10K400ms_m0.7,14.81689453125,11.88022453066499,0.0002245306649886203,-101.758391632846,-89.87816710218101
2880,J-29L-10K400ms_m0.75,15.72021484375,11.880807451166362,0.0008074511663611617,-101.75897455334737,-89.87816710218101
2881,J-29L-10K400ms_m0.8,16.59912109375,11.88089014474491,0.0008901447449094491,-101.75905724692592,-89.87816710218101
2882,J-29L-10K400ms_m0.85,17.45361328125,11.880700666664907,0.0007006666649065352,-101.75886776884592,-89.87816710218101
2883,J-29L-10K400ms_m0.9,18.28369140625,11.8804660308586,0.0004660308585986428,-101.75863313303961,-89.87816710218101
2884,J-29L-10K400ms_m0.95,19.08935546875,11.880397224350034,0.00039722435003319845,-101.75856432653104,-89.87816710218101
2885,J-29L-10K400ms_m1.0,19.87060546875,11.88070110251681,0.0007011025168086604,-101.75886820469782,-89.87816710218101
2886,J-29L-10K500ms_m0.6,4.3218994140625,11.880044747170203,4.4747170202086295e-5,-101.75821184935121,-89.87816710218101
2887,J-29L-10K500ms_m0.65,5.5670166015625,11.880232340414153,0.00023234041415243212,-101.75839944259516,-89.87816710218101
2888,J-29L-10K500ms_m0.7,6.766357421875,11.879547303104019,-0.00045269689598192997,-101.75771440528503,-89.87816710218101
2889,J-29L-10K500ms_m0.75,7.901611328125,11.879910621428763,-8.937857123747506e-5,-101.75807772360977,-89.87816710218101
2890,J-29L-10K500ms_m0.8,9.000244140625,11.879563341852176,-0.0004366581478247866,-101.75773044403319,-89.87816710218101
2891,J-29L-10K500ms_m0.85,10.050048828125,11.87990052852092,-9.947147908029308e-5,-101.75806763070193,-89.87816710218101
2892,J-29L-10K500ms_m0.9,11.063232421875,11.880288200164046,0.00028820016404473847,-101.75845530234506,-89.87816710218101
2893,J-29L-10K500ms_m0.95,12.052001953125,11.880057967635082,5.7967635081368485e-5,-101.75822506981609,-89.87816710218101
2894,J-29L-10K500ms_m1.0,13.01025390625,11.880007703322889,7.70332288801967e-6,-101.7581748055039,-89.87816710218101
2895,J-29L0K100ms_m0.6,62.021484375,11.877933412089007,-0.002066587910993789,-101.75610051427002,-89.87816710218101
2896,J-29L0K100ms_m0.65,61.923828125,11.879619768875443,-0.0003802311245575396,-101.75778687105645,-89.87816710218101
2897,J-29L0K100ms_m0.7,61.923828125,11.877743532172289,-0.0022564678277117167,-101.7559106343533,-89.87816710218101
2898,J-29L0K100ms_m0.75,61.826171875,11.882660232937496,0.0026602329374956213,-101.7608273351185,-89.87816710218101
2899,J-29L0K100ms_m0.8,61.923828125,11.877922137538775,-0.0020778624612258767,-101.75608923971978,-89.87816710218101
2900,J-29L0K100ms_m0.85,60.751953125,11.945662147980542,0.06566214798054126,-101.82382925016155,-89.87816710218101
2901,J-29L0K100ms_m0.9,59.580078125,11.882384462915056,0.002384462915054897,-101.76055156509607,-89.87816710218101
2902,J-29L0K100ms_m0.95,59.677734375,11.88177063193578,0.0017706319357788658,-101.75993773411679,-89.87816710218101
2903,J-29L0K100ms_m1.0,59.775390625,11.8816353370091,0.001635337009100013,-101.75980243919011,-89.87816710218101
2904,J-29L0K200ms_m0.6,47.6904296875,11.879087889820994,-0.0009121101790068309,-101.757254992002,-89.87816710218101
2905,J-29L0K200ms_m0.65,47.8369140625,11.880931459743834,0.0009314597438336847,-101.75909856192484,-89.87816710218101
2906,J-29L0K200ms_m0.7,48.0322265625,11.880862700863432,0.0008627008634309874,-101.75902980304444,-89.87816710218101
2907,J-29L0K200ms_m0.75,48.2763671875,11.878568028602174,-0.0014319713978263593,-101.75673513078318,-89.87816710218101
2908,J-29L0K200ms_m0.8,48.4716796875,11.87982136725185,-0.00017863274815077546,-101.75798846943286,-89.87816710218101
2909,J-29L0K200ms_m0.85,48.7158203125,11.878520894144103,-0.0014791058558980552,-101.75668799632511,-89.87816710218101
2910,J-29L0K200ms_m0.9,48.935546875,11.879081748053451,-0.0009182519465493755,-101.75724885023446,-89.87816710218101
2911,J-29L0K200ms_m0.95,49.130859375,11.881510098134811,0.0015100981348101783,-101.75967720031582,-89.87816710218101
2912,J-29L0K200ms_m1.0,49.423828125,11.87800626860296,-0.0019937313970412873,-101.75617337078397,-89.87816710218101
2913,J-29L0K400ms_m0.6,24.38720703125,11.879449687131483,-0.0005503128685173664,-101.7576167893125,-89.87816710218101
2914,J-29L0K400ms_m0.65,25.0830078125,11.880416721448412,0.00041672144841164993,-101.75858382362942,-89.87816710218101
2915,J-29L0K400ms_m0.7,25.7666015625,11.88092560959025,0.0009256095902490102,-101.75909271177126,-89.87816710218101
2916,J-29L0K400ms_m0.75,26.4501953125,11.880139629088603,0.00013962908860243317,-101.75830673126961,-89.87816710218101
2917,J-29L0K400ms_m0.8,27.0849609375,11.881591998042694,0.0015919980426932767,-101.7597591002237,-89.87816710218101
2918,J-29L0K400ms_m0.85,27.7685546875,11.878360924344292,-0.0016390756557083108,-101.7565280265253,-89.87816710218101
2919,J-29L0K400ms_m0.9,28.3544921875,11.881170868976668,0.001170868976666739,-101.75933797115768,-89.87816710218101
2920,J-29L0K400ms_m0.95,28.9892578125,11.87943067678978,-0.000569323210219963,-101.75759777897079,-89.87816710218101
2921,J-29L0K400ms_m1.0,29.5751953125,11.880443454063155,0.0004434540631539363,-101.75861055624416,-89.87816710218101
2922,J-29L0K500ms_m0.6,14.69482421875,11.880433403435802,0.00043340343580133833,-101.75860050561681,-89.87816710218101
2923,J-29L0K500ms_m0.65,15.67138671875,11.880547953080935,0.0005479530809342492,-101.75871505526194,-89.87816710218101
2924,J-29L0K500ms_m0.7,16.62353515625,11.879635396480055,-0.0003646035199462716,-101.75780249866106,-89.87816710218101
2925,J-29L0K500ms_m0.75,17.52685546875,11.879764897348423,-0.0002351026515778898,-101.75793199952943,-89.87816710218101
2926,J-29L0K500ms_m0.8,18.40576171875,11.879342941263559,-0.0006570587364418401,-101.75751004344457,-89.87816710218101
2927,J-29L0K500ms_m0.85,19.23583984375,11.880488539562577,0.000488539562576662,-101.75865564174359,-89.87816710218101
2928,J-29L0K500ms_m0.9,20.06591796875,11.879660125854755,-0.00033987414524538906,-101.75782722803577,-89.87816710218101
2929,J-29L0K500ms_m0.95,20.84716796875,11.88088938082359,0.0008893808235885814,-101.7590564830046,-89.87816710218101
