index,Parameter Name,a3,BE(13LamC)(MeV),BE-11.88MeV
219,J-33L10K0ms_m0.9,187.3412322998047,11.880182332416396,0.0001823324163954254
220,J-33L10K0ms_m0.95,187.5975799560547,11.879988698762219,-1.13012377820354e-5
221,J-33L10K0ms_m1.0,187.86354064941406,11.879876076938231,-0.0001239230617695597
222,J-33L10K300ms_m0.6,110.13652801513672,11.880005706780437,5.706780436653958e-6
223,J-33L10K300ms_m0.65,109.88018035888672,11.88000290841812,2.9084181196736836e-6
224,J-33L10K300ms_m0.7,109.66869354248047,11.880012151909156,1.2151909155377894e-5
225,J-33L10K300ms_m0.75,109.48604583740234,11.880103252614774,0.00010325261477284187
226,J-33L10K300ms_m0.8,109.33223724365234,11.879961731291445,-3.8268708555833086e-5
227,J-33L10K300ms_m0.85,109.19605255126953,11.879799008686504,-0.00020099131349660126
228,J-33L10K300ms_m0.9,110.27111053466797,11.880066819288615,6.681928861418385e-5
229,J-33L10K300ms_m0.95,110.22464752197266,11.880045495194466,4.549519446506167e-5
230,J-33L10K300ms_m1.0,110.1974105834961,11.879869885921138,-0.00013011407886232007
231,J-33L10K600ms_m0.6,66.64514541625977,11.879949738218414,-5.026178158651362e-5
232,J-33L10K600ms_m0.65,67.18267440795898,11.880001562490605,1.5624906044564568e-6
233,J-33L10K600ms_m0.7,67.70898818969727,11.880089396936228,8.939693622700418e-5
234,J-33L10K600ms_m0.75,68.22488784790039,11.879964338076533,-3.566192346760033e-5
235,J-33L10K600ms_m0.8,69.74615097045898,11.88024989662442,0.00024989662441932126
236,J-33L10K600ms_m0.85,70.32373428344727,11.880154354555728,0.00015435455572720969
237,J-33L10K600ms_m0.9,70.90372085571289,11.880160111915089,0.0001601119150880237
238,J-33L10K600ms_m0.95,71.48931503295898,11.880085939221317,8.593922131616694e-5
239,J-33L10K600ms_m1.0,72.08532333374023,11.880063940869732,6.394086973138258e-5
240,J-33L20K0ms_m0.6,NaN,NaN,NaN
241,J-33L20K0ms_m0.65,NaN,NaN,NaN
242,J-33L20K0ms_m0.7,NaN,NaN,NaN
243,J-33L20K0ms_m0.75,NaN,NaN,NaN
244,J-33L20K0ms_m0.8,NaN,NaN,NaN
245,J-33L20K0ms_m0.85,NaN,NaN,NaN
246,J-33L20K0ms_m0.9,NaN,NaN,NaN
247,J-33L20K0ms_m0.95,NaN,NaN,NaN
248,J-33L20K0ms_m1.0,NaN,NaN,NaN
249,J-33L20K300ms_m0.6,132.16960906982422,11.880126905243202,0.00012690524320113639
250,J-33L20K300ms_m0.65,131.7562484741211,11.87998333445978,-1.6665540220728303e-5
251,J-33L20K300ms_m0.7,131.38774871826172,11.87986551969837,-0.00013448030163054625
252,J-33L20K300ms_m0.75,131.05289459228516,11.880003532032617,3.532032616604397e-6
253,J-33L20K300ms_m0.8,130.74527740478516,11.880061331262226,6.133126222529484e-5
254,J-33L20K300ms_m0.85,130.46489715576172,11.87993742266842,-6.257733158143708e-5
255,J-33L20K300ms_m0.9,130.19893646240234,11.879770356685952,-0.00022964331404828897
256,J-33L20K300ms_m0.95,131.63127899169922,11.87998001195183,-1.998804817127109e-5
257,J-33L20K300ms_m1.0,131.47106170654297,11.879871696407648,-0.0001283035923531628
258,J-33L20K600ms_m0.6,81.64348602294922,11.880283782412079,0.0002837824120778265
259,J-33L20K600ms_m0.65,81.9222640991211,11.87992648999979,-7.351000021138532e-5
260,J-33L20K600ms_m0.7,82.20264434814453,11.880029865346486,2.986534648563577e-5
261,J-33L20K600ms_m0.75,82.4862289428711,11.879959061208453,-4.0938791547873166e-5
262,J-33L20K600ms_m0.8,82.7634048461914,11.880177821423601,0.00017782142360012188
263,J-33L20K600ms_m0.85,84.20536041259766,11.88007161825594,7.161825593904325e-5
264,J-33L20K600ms_m0.9,84.58187103271484,11.88024263863106,0.00024263863105922212
265,J-33L20K600ms_m0.95,84.97600555419922,11.879924083948723,-7.59160512782131e-5
266,J-33L20K600ms_m1.0,85.38455963134766,11.88003202561302,3.20256130184049e-5
267,J-32L-50K0ms_m0.6,41.39169692993164,11.880160047049444,0.0001600470494427242
268,J-32L-50K0ms_m0.65,42.01814651489258,11.879955292294056,-4.470770594444673e-5
269,J-32L-50K0ms_m0.7,42.6453971862793,11.880005211863349,5.21186334800916e-6
270,J-32L-50K0ms_m0.75,43.73727798461914,11.879956552337717,-4.344766228392416e-5
271,J-32L-50K0ms_m0.8,44.35651779174805,11.880027849695978,2.7849695976911448e-5
272,J-32L-50K0ms_m0.85,44.97415542602539,11.879980915473425,-1.9084526575952054e-5
273,J-32L-50K0ms_m0.9,45.58378219604492,11.87984215161417,-0.00015784838583066119
274,J-32L-50K0ms_m0.95,46.188602447509766,11.879865006153722,-0.00013499384627913003
275,J-32L-50K0ms_m1.0,46.791019439697266,11.879932849993537,-6.715000646373426e-5
276,J-32L-50K300ms_m0.6,15.515303611755371,11.879905259596555,-9.474040344592538e-5
277,J-32L-50K300ms_m0.65,17.047982215881348,11.879942326731197,-5.7673268804236955e-5
278,J-32L-50K300ms_m0.7,18.520779609680176,11.879897173355218,-0.00010282664478289405
279,J-32L-50K300ms_m0.75,19.93649959564209,11.880110858370585,0.00011085837058466552
280,J-32L-50K300ms_m0.8,21.307058334350586,11.880000173818402,1.738184014499211e-7
281,J-32L-50K300ms_m0.85,22.633657455444336,11.880013469409377,1.3469409376298813e-5
282,J-32L-50K300ms_m0.9,23.765592575073242,11.879888016658882,-0.00011198334111917063
283,J-32L-50K300ms_m0.95,24.959611892700195,11.880030047572205,3.004757220459453e-5
284,J-32L-50K300ms_m1.0,26.119585037231445,11.880032522927479,3.252292747824015e-5
285,J-32L-50K600ms_m0.6,-3.7432897090911865,11.87987366395457,-0.00012633604543133004
286,J-32L-50K600ms_m0.65,-1.509973406791687,11.879974578255357,-2.542174464359448e-5
287,J-32L-50K600ms_m0.7,0.5923809111118317,11.880132828133313,0.00013282813331194632
288,J-32L-50K600ms_m0.75,2.575780153274536,11.880130073033015,0.0001300730330147104
289,J-32L-50K600ms_m0.8,4.454978704452515,11.879920364451408,-7.963554859280464e-5
290,J-32L-50K600ms_m0.85,7.172439098358154,11.879902345772948,-9.765422705321214e-5
291,J-32L-50K600ms_m0.9,9.035365581512451,11.880125440946202,0.00012544094620103863
292,J-32L-50K600ms_m0.95,10.849976539611816,11.88002901109165,2.9011091649877585e-5
293,J-32L-50K600ms_m1.0,12.62117862701416,11.880050806916586,5.0806916584988926e-5
294,J-32L-40K0ms_m0.6,54.58559036254883,11.879798719104315,-0.0002012808956859402
295,J-32L-40K0ms_m0.65,54.9028205871582,11.879984072202618,-1.5927797383241682e-5
296,J-32L-40K0ms_m0.7,55.244083404541016,11.880142937389522,0.00014293738952098067
297,J-32L-40K0ms_m0.75,55.59736251831055,11.880057523791734,5.752379173351585e-5
298,J-32L-40K0ms_m0.8,56.43449783325195,11.88011352902437,0.00011352902436989609
299,J-32L-40K0ms_m0.85,56.80459976196289,11.87996325168183,-3.6748318171575534e-5
300,J-32L-40K0ms_m0.9,57.178707122802734,11.88001317725005,1.3177250048457267e-5
