index,Parameter Name,a3,BE(13LamC)(MeV),BE-11.88MeV
82,J-33L-40K0ms_m0.8,70.26313781738281,11.880015185886421,1.5185886420354677e-5
83,J-33L-40K0ms_m0.85,70.48286437988281,11.880002571228317,2.571228316483598e-6
84,J-33L-40K0ms_m0.9,70.71479797363281,11.87998028141098,-1.9718589021167077e-5
85,J-33L-40K0ms_m0.95,70.95512390136719,11.88001091558452,1.0915584519821664e-5
86,J-33L-40K0ms_m1.0,71.20307922363281,11.879988750535446,-1.1249464554552446e-5
87,J-33L-40K300ms_m0.6,38.17085266113281,11.880013812767487,1.381276748624316e-5
88,J-33L-40K300ms_m0.65,38.46839904785156,11.880002176079046,2.176079044957646e-6
89,J-33L-40K300ms_m0.7,39.44801330566406,11.879989322826574,-1.0677173426287823e-5
90,J-33L-40K300ms_m0.75,40.40473937988281,11.879982273955392,-1.7726044609034375e-5
91,J-33L-40K300ms_m0.8,41.33857727050781,11.880018566590735,1.8566590734181432e-5
92,J-33L-40K300ms_m0.85,42.25181579589844,11.879985020559786,-1.4979440214446527e-5
93,J-33L-40K300ms_m0.9,43.14445495605469,11.879980885057705,-1.9114942295672677e-5
94,J-33L-40K300ms_m0.95,44.01802062988281,11.879981713851492,-1.828614850829524e-5
95,J-33L-40K300ms_m1.0,45.90095520019531,11.880008823141893,8.82314189176725e-6
96,J-33L-40K600ms_m0.6,14.723148345947266,11.880008571654372,8.571654371181125e-6
97,J-33L-40K600ms_m0.65,16.531124114990234,11.880009882306894,9.882306892805559e-6
98,J-33L-40K600ms_m0.7,18.253841400146484,11.879993220171812,-6.7798281886410905e-6
99,J-33L-40K600ms_m0.75,19.89940643310547,11.879991849343341,-8.150656659822175e-6
100,J-33L-40K600ms_m0.8,22.315635681152344,11.879987111371548,-1.2888628452500939e-5
101,J-33L-40K600ms_m0.85,23.93268585205078,11.879989783826531,-1.0216173469856926e-5
102,J-33L-40K600ms_m0.9,25.504722595214844,11.880006128574337,6.128574336017323e-6
103,J-33L-40K600ms_m0.95,27.039756774902344,11.880009130728808,9.130728807704713e-6
104,J-33L-40K600ms_m1.0,28.54503631591797,11.880002138556307,2.1385563062636948e-6
105,J-33L-30K0ms_m0.6,86.59347534179688,11.880006735347848,6.735347847452999e-6
