index,Parameter Name,a3,BE(13LamC)(MeV),BE-11.88MeV
449,J-32L10K600ms_m0.7,54.789066314697266,11.879794696340667,-0.00020530365933346673
450,J-32L10K600ms_m0.75,55.40510177612305,11.879929841848934,-7.015815106647949e-5
451,J-32L10K600ms_m0.8,56.97603225708008,11.879976108000236,-2.389199976526868e-5
452,J-32L10K600ms_m0.85,57.6329231262207,11.880099771191198,9.977119119675137e-5
453,J-32L10K600ms_m0.9,58.2826042175293,11.880185352537382,0.000185352537380723
454,J-32L10K600ms_m0.95,58.93308639526367,11.879911901802373,-8.80981976276729e-5
455,J-32L10K600ms_m1.0,59.58036422729492,11.880130183170849,0.0001301831708477863
456,J-32L20K0ms_m0.6,NaN,NaN,NaN
457,J-32L20K0ms_m0.65,NaN,NaN,NaN
458,J-32L20K0ms_m0.7,NaN,NaN,NaN
459,J-32L20K0ms_m0.75,NaN,NaN,NaN
460,J-32L20K0ms_m0.8,NaN,NaN,NaN
461,J-32L20K0ms_m0.85,NaN,NaN,NaN
462,J-32L20K0ms_m0.9,NaN,NaN,NaN
463,J-32L20K0ms_m0.95,NaN,NaN,NaN
464,J-32L20K0ms_m1.0,NaN,NaN,NaN
465,J-32L20K300ms_m0.6,114.75719451904297,11.880012572590616,1.2572590614823298e-5
466,J-32L20K300ms_m0.65,114.41593170166016,11.879843531202312,-0.00015646879768915767
467,J-32L20K300ms_m0.7,114.1147232055664,11.880132520052399,0.00013252005239827724
468,J-32L20K300ms_m0.75,113.85517120361328,11.87981267028134,-0.00018732971866164405
469,J-32L20K300ms_m0.8,113.61804962158203,11.880070436067058,7.043606705714467e-5
470,J-32L20K300ms_m0.85,113.40496063232422,11.879767389749446,-0.00023261025055454354
471,J-32L20K300ms_m0.9,113.20308685302734,11.879958133439914,-4.1866560087200355e-5
472,J-32L20K300ms_m0.95,114.44957733154297,11.8797933857266,-0.0002066142734005183
473,J-32L20K300ms_m1.0,114.34062957763672,11.879977672589291,-2.232741070962163e-5
474,J-32L20K600ms_m0.6,67.74103164672852,11.879962977300167,-3.70226998338552e-5
475,J-32L20K600ms_m0.65,68.13596725463867,11.880116522734738,0.00011652273473750085
476,J-32L20K600ms_m0.7,68.5276985168457,11.880094493202307,9.449320230636715e-5
477,J-32L20K600ms_m0.75,68.91702651977539,11.879876543773989,-0.00012345622601195316
478,J-32L20K600ms_m0.8,69.29513931274414,11.87995043911394,-4.956088606000719e-5
479,J-32L20K600ms_m0.85,70.75231552124023,11.880083623669066,8.362366906489171e-5
480,J-32L20K600ms_m0.9,71.20412826538086,11.879877065314517,-0.00012293468548385533
481,J-32L20K600ms_m0.95,71.65914535522461,11.880066147241337,6.61472413359121e-5
482,J-32L20K600ms_m1.0,72.1253776550293,11.87997347472104,-2.6525278959965704e-5
483,J-31L-50K0ms_m0.6,29.049558639526367,11.880222715024757,0.00022271502475668115
484,J-31L-50K0ms_m0.65,29.816198348999023,11.880065670332542,6.567033254079035e-5
485,J-31L-50K0ms_m0.7,31.061086654663086,11.87996188902487,-3.811097513128914e-5
486,J-31L-50K0ms_m0.75,31.803293228149414,11.879925472615895,-7.452738410584914e-5
487,J-31L-50K0ms_m0.8,32.535085678100586,11.879944252252614,-5.574774738725807e-5
488,J-31L-50K0ms_m0.85,33.25526237487793,11.880108127123947,0.00010812712394603352
489,J-31L-50K0ms_m0.9,33.964223861694336,11.879884373566483,-0.0001156264335175905
490,J-31L-50K0ms_m0.95,34.66437339782715,11.879869248709184,-0.00013075129081663306
491,J-31L-50K0ms_m1.0,35.35090446472168,11.880348503614869,0.00034850361486782333
492,J-31L-50K300ms_m0.6,4.8083579540252686,11.879995532831174,-4.467168826849388e-6
493,J-31L-50K300ms_m0.65,6.468684673309326,11.879929963916155,-7.003608384614779e-5
494,J-31L-50K300ms_m0.7,8.058640956878662,11.88016676358258,0.00016676358257861068
495,J-31L-50K300ms_m0.75,9.583308696746826,11.880040540964345,4.054096434380483e-5
496,J-31L-50K300ms_m0.8,10.952916145324707,11.879944148804697,-5.5851195304157386e-5
497,J-31L-50K300ms_m0.85,12.312359809875488,11.879989025256833,-1.0974743167579959e-5
498,J-31L-50K300ms_m0.9,13.622536659240723,11.879994093038732,-5.906961268564714e-6
499,J-31L-50K300ms_m0.95,14.887652397155762,11.8800568687885,5.6868788499642164e-5
500,J-31L-50K300ms_m1.0,16.11471652984619,11.879967349918061,-3.265008193942265e-5
501,J-31L-50K600ms_m0.6,NaN,NaN,NaN
502,J-31L-50K600ms_m0.65,NaN,NaN,NaN
503,J-31L-50K600ms_m0.7,-9.05186414718628,11.88007564108571,7.564108570967676e-5
504,J-31L-50K600ms_m0.75,-6.9986796379089355,11.880011193412685,1.1193412683851989e-5
505,J-31L-50K600ms_m0.8,-4.117997884750366,11.880051754410431,5.175441043014928e-5
506,J-31L-50K600ms_m0.85,-2.1115642786026,11.88006767974153,6.767974152843692e-5
507,J-31L-50K600ms_m0.9,-0.17229832708835602,11.880174599994675,0.0001745999946738408
508,J-31L-50K600ms_m0.95,1.7114955186843872,11.879791492192851,-0.00020850780714987138
509,J-31L-50K600ms_m1.0,2.400605082511902,11.87993225007763,-6.774992237090771e-5
510,J-31L-40K0ms_m0.6,41.3892936706543,11.880156888319362,0.00015688831936166991
511,J-31L-40K0ms_m0.65,41.83950424194336,11.880073672963064,7.367296306348692e-5
512,J-31L-40K0ms_m0.7,42.30573654174805,11.879918060201703,-8.193979829762554e-5
513,J-31L-40K0ms_m0.75,42.7775764465332,11.879996142924028,-3.857075972391044e-6
514,J-31L-40K0ms_m0.8,43.71644973754883,11.88005765481465,5.7654814648699926e-5
515,J-31L-40K0ms_m0.85,44.188289642333984,11.879944330585971,-5.566941402967984e-5
516,J-31L-40K0ms_m0.9,44.65932846069336,11.879969454352903,-3.0545647097923734e-5
517,J-31L-40K0ms_m0.95,45.12876510620117,11.879891735273063,-0.00010826472693814537
518,J-31L-40K0ms_m1.0,45.59499740600586,11.880035406379818,3.5406379817359834e-5
519,J-31L-40K300ms_m0.6,13.474736213684082,11.879800528354679,-0.0001994716453221912
520,J-31L-40K300ms_m0.65,14.826369285583496,11.879996358227501,-3.6417724995629897e-6
521,J-31L-40K300ms_m0.7,16.129136085510254,11.879922067364959,-7.793263504218828e-5
522,J-31L-40K300ms_m0.75,17.38243579864502,11.880217989266072,0.00021798926607097258
523,J-31L-40K300ms_m0.8,18.594679832458496,11.879920781328849,-7.921867115179282e-5
524,J-31L-40K300ms_m0.85,19.768271446228027,11.880202601843564,0.00020260184356324373
525,J-31L-40K300ms_m0.9,20.909719467163086,11.879900779599453,-9.922040054810566e-5
526,J-31L-40K300ms_m0.95,21.88664436340332,11.879991749574074,-8.250425926448202e-6
527,J-31L-40K300ms_m1.0,22.915239334106445,11.880151722687472,0.00015172268747143391
528,J-31L-40K600ms_m0.6,-6.742732524871826,11.879870644131131,-0.0001293558688697516
529,J-31L-40K600ms_m0.65,-4.878629446029663,11.880063192818469,6.319281846778324e-5
530,J-31L-40K600ms_m0.7,-2.922276258468628,11.879962309732804,-3.76902671970214e-5
531,J-31L-40K600ms_m0.75,-1.07340008020401,11.879996451081013,-3.5489189880166805e-6
532,J-31L-40K600ms_m0.8,0.6789138913154602,11.87993467516101,-6.532483899057695e-5
533,J-31L-40K600ms_m0.85,2.3432523012161255,11.879838785430152,-0.00016121456984841132
534,J-31L-40K600ms_m0.9,4.815267324447632,11.88017139470793,0.000171394707928485
535,J-31L-40K600ms_m0.95,6.478898525238037,11.879962377140828,-3.7622859172969925e-5
